Month,raw20TsryYld,rawAAAyld,rawBBByld,raw3moBill,rawIGpctDflt,rawSGpctDflt,rawTotalpctDflt,rawIGcountDflt,rawSGcountDflt,rawCPI,rawSPX,rawIndPro,rawAnnInflRate
04/1969,6.030000,6.890000,7.540000,6.110000,0.000000,0.000000,0.000000,0.000000,0.000000,36.300000,101.300000,39.755500,0.053761
05/1969,6.110000,6.790000,7.520000,6.040000,0.000000,0.000000,0.000000,0.000000,0.000000,36.400000,104.600000,39.605300,0.053609
06/1969,6.280000,6.980000,7.700000,6.440000,0.000000,0.000000,0.000000,0.000000,0.000000,36.600000,99.140000,39.992200,0.053309
07/1969,6.270000,7.080000,7.840000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.800000,94.710000,40.203300,0.053011
08/1969,6.220000,6.970000,7.860000,6.980000,0.000000,0.000000,0.000000,0.000000,0.000000,36.900000,94.180000,40.295700,0.052863
09/1969,6.550000,7.140000,8.050000,7.090000,0.000000,0.000000,0.000000,0.000000,0.000000,37.100000,94.510000,40.286700,0.055416
10/1969,6.490000,7.330000,8.220000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.300000,95.520000,40.298500,0.055110
11/1969,6.740000,7.350000,8.250000,7.240000,0.000000,0.000000,0.000000,0.000000,0.000000,37.500000,96.210000,39.918600,0.057629
12/1969,6.910000,7.720000,8.650000,7.820000,0.000000,0.000000,0.000000,0.000000,0.000000,37.700000,91.110000,39.811500,0.057314
01/1970,6.920000,7.910000,8.860000,7.870000,0.022500,0.723333,0.219167,0.166667,2.083333,37.900000,90.310000,39.074300,0.059800
02/1970,6.670000,7.930000,8.780000,7.130000,0.022500,0.723333,0.219167,0.166667,2.083333,38.100000,87.160000,39.048500,0.062266
03/1970,6.720000,7.840000,8.630000,6.630000,0.022500,0.723333,0.219167,0.166667,2.083333,38.300000,88.650000,38.997800,0.059157
04/1970,6.850000,7.830000,8.700000,6.510000,0.022500,0.723333,0.219167,0.166667,2.083333,38.500000,85.950000,38.897500,0.058841
05/1970,7.240000,8.110000,8.980000,6.840000,0.022500,0.723333,0.219167,0.166667,2.083333,38.600000,76.060000,38.852200,0.058684
06/1970,7.340000,8.480000,9.250000,6.680000,0.022500,0.723333,0.219167,0.166667,2.083333,38.800000,75.590000,38.726500,0.058372
07/1970,6.920000,8.440000,9.400000,6.450000,0.022500,0.723333,0.219167,0.166667,2.083333,38.900000,75.720000,38.821600,0.055496
08/1970,7.070000,8.130000,9.440000,6.410000,0.022500,0.723333,0.219167,0.166667,2.083333,39.000000,77.920000,38.752400,0.055350
09/1970,6.880000,8.090000,9.390000,6.120000,0.022500,0.723333,0.219167,0.166667,2.083333,39.200000,82.580000,38.485200,0.055060
10/1970,6.880000,8.030000,9.330000,5.910000,0.022500,0.723333,0.219167,0.166667,2.083333,39.400000,84.370000,37.715400,0.054772
11/1970,6.580000,8.050000,9.380000,5.280000,0.022500,0.723333,0.219167,0.166667,2.083333,39.600000,84.280000,37.487000,0.054488
12/1970,6.280000,7.640000,9.120000,4.870000,0.022500,0.723333,0.219167,0.166667,2.083333,39.800000,90.050000,38.347900,0.054207
01/1971,6.180000,7.360000,8.740000,4.440000,0.000000,0.096667,0.024167,0.000000,0.250000,39.900000,93.490000,38.642900,0.051425
02/1971,6.140000,7.080000,8.390000,3.700000,0.000000,0.096667,0.024167,0.000000,0.250000,39.900000,97.110000,38.569200,0.046162
03/1971,5.940000,7.210000,8.460000,3.380000,0.000000,0.096667,0.024167,0.000000,0.250000,40.000000,99.600000,38.527400,0.043430
04/1971,6.000000,7.250000,8.450000,3.860000,0.000000,0.096667,0.024167,0.000000,0.250000,40.100000,103.000000,38.743800,0.040718
05/1971,6.320000,7.530000,8.620000,4.140000,0.000000,0.096667,0.024167,0.000000,0.250000,40.300000,101.600000,38.940400,0.043099
06/1971,6.380000,7.640000,8.750000,4.750000,0.000000,0.096667,0.024167,0.000000,0.250000,40.500000,99.720000,39.103700,0.042882
07/1971,6.380000,7.640000,8.760000,5.400000,0.000000,0.096667,0.024167,0.000000,0.250000,40.600000,99.000000,38.990200,0.042774
08/1971,6.270000,7.590000,8.760000,4.940000,0.000000,0.096667,0.024167,0.000000,0.250000,40.700000,97.240000,38.763900,0.042666
09/1971,6.050000,7.440000,8.590000,4.690000,0.000000,0.096667,0.024167,0.000000,0.250000,40.800000,99.400000,39.393900,0.040005
10/1971,5.920000,7.390000,8.480000,4.460000,0.000000,0.096667,0.024167,0.000000,0.250000,40.900000,97.290000,39.688800,0.037364
11/1971,5.860000,7.260000,8.380000,4.220000,0.000000,0.096667,0.024167,0.000000,0.250000,41.000000,92.780000,39.857200,0.034743
12/1971,6.000000,7.250000,8.380000,4.010000,0.000000,0.096667,0.024167,0.000000,0.250000,41.100000,99.170000,40.317400,0.032141
01/1972,6.010000,7.190000,8.230000,3.380000,0.000000,0.160000,0.037500,0.000000,0.416667,41.200000,103.300000,41.286600,0.032062
02/1972,6.060000,7.270000,8.230000,3.200000,0.000000,0.160000,0.037500,0.000000,0.416667,41.400000,105.200000,41.680000,0.036905
03/1972,6.060000,7.240000,8.240000,3.730000,0.000000,0.160000,0.037500,0.000000,0.416667,41.400000,107.700000,41.975800,0.034401
04/1972,6.160000,7.300000,8.240000,3.710000,0.000000,0.160000,0.037500,0.000000,0.416667,41.500000,108.800000,42.420700,0.034317
05/1972,6.070000,7.300000,8.230000,3.690000,0.000000,0.160000,0.037500,0.000000,0.416667,41.600000,107.700000,42.395600,0.031749
06/1972,6.010000,7.230000,8.200000,3.910000,0.000000,0.160000,0.037500,0.000000,0.416667,41.700000,108.000000,42.517800,0.029199
07/1972,6.010000,7.210000,8.230000,3.980000,0.000000,0.160000,0.037500,0.000000,0.416667,41.800000,107.200000,42.500400,0.029128
08/1972,5.940000,7.190000,8.190000,4.020000,0.000000,0.160000,0.037500,0.000000,0.416667,41.900000,111.000000,43.064400,0.029058
09/1972,6.050000,7.220000,8.090000,4.660000,0.000000,0.160000,0.037500,0.000000,0.416667,42.100000,109.400000,43.394800,0.031366
10/1972,6.000000,7.210000,8.060000,4.740000,0.000000,0.160000,0.037500,0.000000,0.416667,42.200000,109.600000,43.970900,0.031290
11/1972,5.790000,7.120000,7.990000,4.780000,0.000000,0.160000,0.037500,0.000000,0.416667,42.400000,115.100000,44.486600,0.033576
12/1972,5.960000,7.080000,7.930000,5.070000,0.000000,0.160000,0.037500,0.000000,0.416667,42.500000,117.500000,45.000000,0.033496
01/1973,6.780000,7.150000,7.900000,5.410000,0.019167,0.106667,0.038333,0.166667,0.250000,42.700000,118.400000,45.291400,0.035761
02/1973,6.880000,7.220000,7.970000,5.600000,0.019167,0.106667,0.038333,0.166667,0.250000,43.000000,114.200000,45.964700,0.037919
03/1973,6.910000,7.290000,8.030000,6.090000,0.019167,0.106667,0.038333,0.166667,0.250000,43.400000,112.400000,45.986800,0.047179
04/1973,6.860000,7.260000,8.090000,6.260000,0.019167,0.106667,0.038333,0.166667,0.250000,43.700000,110.300000,45.927400,0.051655
05/1973,6.990000,7.290000,8.060000,6.360000,0.019167,0.106667,0.038333,0.166667,0.250000,43.900000,107.200000,46.218400,0.053814
06/1973,7.060000,7.370000,8.130000,7.190000,0.019167,0.106667,0.038333,0.166667,0.250000,44.200000,104.800000,46.251600,0.058224
07/1973,7.290000,7.450000,8.240000,8.010000,0.019167,0.106667,0.038333,0.166667,0.250000,44.200000,105.800000,46.442700,0.055828
08/1973,7.610000,7.680000,8.530000,8.670000,0.019167,0.106667,0.038333,0.166667,0.250000,45.000000,103.800000,46.363400,0.071377
09/1973,7.250000,7.630000,8.630000,8.290000,0.019167,0.106667,0.038333,0.166667,0.250000,45.200000,105.600000,46.778200,0.071049
10/1973,7.180000,7.600000,8.410000,7.220000,0.019167,0.106667,0.038333,0.166667,0.250000,45.600000,109.800000,47.094400,0.077487
11/1973,7.300000,7.670000,8.420000,7.830000,0.019167,0.106667,0.038333,0.166667,0.250000,45.900000,102.000000,47.342200,0.079317
12/1973,7.290000,7.680000,8.480000,7.450000,0.019167,0.106667,0.038333,0.166667,0.250000,46.300000,94.780000,47.231200,0.085638
01/1974,7.470000,7.830000,8.480000,7.770000,0.000000,0.110833,0.023333,0.000000,0.250000,46.800000,96.110000,46.900200,0.091684
02/1974,7.460000,7.850000,8.530000,7.120000,0.000000,0.110833,0.023333,0.000000,0.250000,47.300000,93.450000,46.754700,0.095310
03/1974,7.730000,8.010000,8.620000,7.960000,0.000000,0.110833,0.023333,0.000000,0.250000,47.800000,97.440000,46.768000,0.096566
04/1974,8.010000,8.250000,8.870000,8.330000,0.000000,0.110833,0.023333,0.000000,0.250000,48.100000,92.460000,46.601200,0.095934
05/1974,8.140000,8.370000,9.050000,8.230000,0.000000,0.110833,0.023333,0.000000,0.250000,48.600000,89.670000,46.977900,0.101709
06/1974,8.100000,8.470000,9.270000,7.900000,0.000000,0.110833,0.023333,0.000000,0.250000,49.000000,89.790000,46.924600,0.103096
07/1974,8.260000,8.720000,9.480000,7.550000,0.000000,0.110833,0.023333,0.000000,0.250000,49.300000,79.310000,46.946500,0.109199
08/1974,8.600000,9.000000,9.770000,8.960000,0.000000,0.110833,0.023333,0.000000,0.250000,49.900000,76.030000,46.490200,0.103359
09/1974,8.590000,9.240000,10.180000,8.060000,0.000000,0.110833,0.023333,0.000000,0.250000,50.600000,68.120000,46.512400,0.112854
10/1974,8.370000,9.270000,10.480000,7.460000,0.000000,0.110833,0.023333,0.000000,0.250000,51.000000,69.440000,46.339500,0.111918
11/1974,7.980000,8.890000,10.600000,7.470000,0.000000,0.110833,0.023333,0.000000,0.250000,51.500000,71.740000,44.815900,0.115117
12/1974,7.910000,8.890000,10.630000,7.150000,0.000000,0.110833,0.023333,0.000000,0.250000,51.900000,67.070000,43.236400,0.114177
01/1975,7.880000,8.830000,10.810000,6.260000,0.000000,0.145000,0.030000,0.000000,0.333333,52.300000,72.560000,42.643700,0.111113
02/1975,7.710000,8.620000,10.650000,5.500000,0.000000,0.145000,0.030000,0.000000,0.333333,52.600000,80.100000,41.657200,0.106206
03/1975,7.990000,8.670000,10.480000,5.490000,0.000000,0.145000,0.030000,0.000000,0.333333,52.800000,83.780000,41.213000,0.099486
04/1975,8.360000,8.950000,10.580000,5.610000,0.000000,0.145000,0.030000,0.000000,0.333333,53.000000,84.720000,41.248300,0.097010
05/1975,8.220000,8.900000,10.690000,5.230000,0.000000,0.145000,0.030000,0.000000,0.333333,53.100000,90.100000,41.154000,0.088553
06/1975,8.040000,8.770000,10.620000,5.340000,0.000000,0.145000,0.030000,0.000000,0.333333,53.500000,92.400000,41.421600,0.087861
07/1975,8.170000,8.840000,10.550000,6.130000,0.000000,0.145000,0.030000,0.000000,0.333333,54.000000,92.490000,41.819800,0.091060
08/1975,8.500000,8.950000,10.590000,6.440000,0.000000,0.145000,0.030000,0.000000,0.333333,54.200000,85.710000,42.254800,0.082660
09/1975,8.570000,8.950000,10.610000,6.420000,0.000000,0.145000,0.030000,0.000000,0.333333,54.600000,84.670000,42.775400,0.076082
10/1975,8.350000,8.860000,10.620000,5.960000,0.000000,0.145000,0.030000,0.000000,0.333333,54.900000,88.570000,42.970000,0.073688
11/1975,8.280000,8.780000,10.560000,5.480000,0.000000,0.145000,0.030000,0.000000,0.333333,55.300000,90.070000,43.062700,0.071191
12/1975,8.230000,8.790000,10.560000,5.440000,0.000000,0.145000,0.030000,0.000000,0.333333,55.600000,88.700000,43.595900,0.068864
01/1976,8.010000,8.600000,10.410000,4.870000,0.000000,0.072500,0.015000,0.000000,0.166667,55.800000,96.860000,44.233800,0.064777
02/1976,8.030000,8.550000,10.240000,4.880000,0.000000,0.072500,0.015000,0.000000,0.166667,55.900000,100.600000,44.668700,0.060848
03/1976,7.970000,8.520000,10.120000,5.000000,0.000000,0.072500,0.015000,0.000000,0.166667,56.000000,101.100000,44.710300,0.058841
04/1976,7.860000,8.400000,9.940000,4.860000,0.000000,0.072500,0.015000,0.000000,0.166667,56.100000,101.900000,44.952500,0.056844
05/1976,8.130000,8.580000,9.860000,5.200000,0.000000,0.072500,0.015000,0.000000,0.166667,56.400000,101.200000,45.173100,0.060292
06/1976,8.030000,8.620000,9.890000,5.410000,0.000000,0.072500,0.015000,0.000000,0.166667,56.700000,101.800000,45.183100,0.058093
07/1976,8.000000,8.560000,9.820000,5.230000,0.000000,0.072500,0.015000,0.000000,0.166667,57.000000,104.200000,45.451900,0.054067
08/1976,7.910000,8.450000,9.640000,5.140000,0.000000,0.072500,0.015000,0.000000,0.166667,57.300000,103.300000,45.773700,0.055620
